age_group,diet_group,mean_ghgs,mean_land,mean_watscar
30-39,meat,7.803402354,13.39007355,18136.99292
40-49,meat,8.333925266,15.00925618,17482.47466
50-59,meat,8.389041853,15.2236201,16988.16969
60-69,meat,8.484131367,15.03046873,17980.59176
70-79,meat,8.930908901,16.45106732,19343.3591
20-29,meat,9.339182538,15.0040567,23796.16933
30-39,meat,9.577015022,15.71183734,23884.07533
40-49,meat,9.89504363,17.67011033,21534.3768
50-59,meat,9.543873718,17.29094979,19211.99027
60-69,meat,9.752332615,17.94667617,20329.3088
70-79,meat,10.27867391,19.79211583,19681.88831
20-29,vegan,2.579682189,3.638613561,11183.76663
30-39,vegan,2.875667869,3.996283994,11448.31154
40-49,vegan,3.080210579,4.448241754,13282.06175
50-59,vegan,3.043287791,4.37229998,14204.97153
60-69,vegan,3.227244255,4.905096185,15186.38941
70-79,vegan,3.499119592,5.208400303,15770.54734
20-29,vegan,3.825651409,5.68021833,16711.24583
30-39,vegan,3.378464818,4.820251853,15233.87896
40-49,vegan,3.378308402,4.900261645,13792.33998
50-59,vegan,3.003206686,4.46030314,12942.73832
60-69,vegan,3.091308542,5.005040085,17357.02377
70-79,vegan,2.939574944,4.850165288,15065.12676
20-29,veggie,4.608219724,5.434442078,14554.58755
30-39,veggie,4.713308266,5.557370333,14789.59888
40-49,veggie,4.804635523,5.682183359,14845.71822
50-59,veggie,4.817306609,5.74574834,15632.39626
60-69,veggie,5.028766244,6.098798953,16934.71601
70-79,veggie,5.116068146,6.499249974,17976.29761
20-29,veggie,6.306448576,7.286200632,19625.02487
30-39,veggie,6.046849105,7.07275535,18432.6676
40-49,veggie,5.744306607,6.927855509,17624.16032
50-59,veggie,5.446890101,6.734856296,17027.72635
60-69,veggie,5.586812689,7.002957884,18048.02111
70-79,veggie,6.043116823,7.660432587,21131.37172
20-29,fish,4.237488157,5.689591516,20891.65321
30-39,fish,4.174378038,5.696961361,21132.10396
40-49,fish,4.076882438,5.651039321,20560.43431
50-59,fish,4.04435564,5.627926484,20375.3684
60-69,fish,4.390365047,6.173105167,22419.5448
70-79,fish,4.429116896,6.40829961,23027.22386
20-29,fish,5.861264028,7.500120862,28902.73899
30-39,fish,5.345379714,7.057795915,25793.7742
40-49,fish,4.938388604,6.62914276,24127.81413
50-59,fish,4.832720412,6.406488192,22762.94364
60-69,fish,5.031380379,6.998604696,25148.1148
70-79,fish,5.142308498,7.356522667,25794.72097
20-29,meat100,10.43367158,15.58657746,28453.84044
30-39,meat100,10.52792051,16.04536575,28474.4888
40-49,meat100,11.16253818,17.4047342,27323.42061
50-59,meat100,11.38778024,17.85648436,27200.94875
60-69,meat100,11.54707225,18.12176377,27578.37538
70-79,meat100,12.66670998,20.047757,29576.02423
20-29,meat100,15.20027981,22.30506145,41333.38835
30-39,meat100,13.13775604,19.82847633,33563.13294
40-49,meat100,12.8150622,19.71398635,30819.43514
50-59,meat100,12.97098645,20.16536042,31662.18544
60-69,meat100,12.69147134,19.95512326,30837.28895
70-79,meat100,14.28082042,22.74821078,31461.54258
20-29,meat50,4.471847784,6.12119568,19434.396
30-39,meat50,4.506971698,6.19464347,20116.57447
40-49,meat50,4.455769216,6.191475433,19610.19534
50-59,meat50,4.47896992,6.195993479,19586.64058
60-69,meat50,4.716026335,6.553138591,21260.91249
70-79,meat50,4.791677706,6.618972399,21742.0713
20-29,meat50,5.569709212,7.391570646,24012.1763
30-39,meat50,5.700153392,7.567309596,25871.64687
40-49,meat50,5.367917182,7.214826713,23510.9166
50-59,meat50,5.277200233,7.186956672,22357.35957
60-69,meat50,5.173899043,7.275241312,22269.46662
70-79,meat50,5.541015391,7.780766703,23573.53922
20-29,meat,6.09221665,8.42758828,23080.38084
30-39,meat,6.179301543,8.738811503,23039.35742
40-49,meat,6.36810739,9.167883705,22420.89167
50-59,meat,6.308759984,9.091479936,22165.7558
60-69,meat,6.464554213,9.305711839,23332.6534
70-79,meat,6.89896274,10.21904534,24931.12701
20-29,meat,7.641522176,10.1769218,29707.74583
30-39,meat,7.775369318,10.68882165,29333.2963
40-49,meat,7.69871101,10.88324924,26932.38542
50-59,meat,7.31466083,10.493606,24324.46398
60-69,meat,7.525848418,10.83666552,26122.82871
70-79,meat,7.836509608,11.50556703,25721.87136
20-29,vegan,1.988998036,3.495354381,9472.853236
30-39,vegan,2.129393152,3.87378976,10151.92063
40-49,vegan,2.289421779,4.123287261,11552.25205
50-59,vegan,2.238588923,4.3538005,11658.98807
60-69,vegan,2.371322217,4.777597115,12584.34291
70-79,vegan,2.916409323,4.744029108,13529.71802
20-29,vegan,3.096760502,5.221686743,13724.86745
30-39,vegan,2.597914665,4.557646567,12011.76894
40-49,vegan,2.516344551,4.547936569,11592.98997
50-59,vegan,2.29491757,4.2923682,10707.58482
60-69,vegan,2.413667394,4.749943325,13528.18861
70-79,vegan,2.490818887,4.414616763,12758.52366
20-29,veggie,3.468470459,4.886134585,16883.02757
30-39,veggie,3.475065815,4.995386285,17173.72054
40-49,veggie,3.455031916,5.087435506,16922.87973
50-59,veggie,3.470593397,5.174669868,17480.46727
60-69,veggie,3.680110098,5.464588724,18643.55484
70-79,veggie,3.84431544,5.823512703,19240.08645
20-29,veggie,4.761729374,6.402203677,22491.82134
30-39,veggie,4.543862881,6.197709709,20911.09873
40-49,veggie,4.278605805,5.974190363,20023.13812
50-59,veggie,4.096998292,5.88512299,18624.89922
60-69,veggie,4.103739402,6.1565551,19313.4188
70-79,veggie,4.57997967,6.763880818,22218.27271
20-29,fish,7.894719119,11.21224611,12844.1459
30-39,fish,8.043425294,11.31993792,13150.26585
40-49,fish,7.813555265,10.89616396,13110.61104
50-59,fish,7.464597192,10.12471741,13846.31159
60-69,fish,8.251505526,11.24958577,14871.3789
70-79,fish,8.396958482,11.35524247,16169.30578
20-29,fish,10.85679659,15.58713084,17211.02963
30-39,fish,9.730314308,13.74628067,16415.55415
40-49,fish,9.204005321,12.95345606,15133.33641
50-59,fish,8.709870011,11.70204222,15265.48984
60-69,fish,9.500508506,13.20476378,17064.34767
70-79,fish,9.360786823,12.75680177,18426.44388
20-29,meat100,12.97107403,19.87224853,21456.63227
30-39,meat100,13.16619977,19.586318,20832.55097
40-49,meat100,13.04326152,19.2348738,19759.63999
50-59,meat100,13.22735916,18.97706233,19628.44629
60-69,meat100,13.19654554,18.70040409,20544.42315
70-79,meat100,14.39129149,20.28613609,21725.77649
20-29,meat100,19.00276809,31.6053946,27210.93286
30-39,meat100,15.5424785,23.7747139,25530.56887
40-49,meat100,15.07882407,23.00731449,21417.17305
50-59,meat100,15.32515021,22.92661559,21945.1925
60-69,meat100,14.87303586,21.39141665,22766.0459
70-79,meat100,15.71530607,22.19553655,23890.77001
20-29,meat50,7.698097062,11.31857863,12255.41905
30-39,meat50,7.94541729,11.38305497,12935.07015
40-49,meat50,7.829530081,11.19530071,12627.12963
50-59,meat50,7.74395022,10.83668814,12702.82031
60-69,meat50,8.41638775,11.95974806,13518.24137
70-79,meat50,8.532035971,12.02519979,13436.1561
20-29,meat50,9.761665647,15.02738392,14242.30167
30-39,meat50,10.04106096,14.81991251,15886.67805
40-49,meat50,9.426563611,13.56692845,14898.48645
50-59,meat50,9.237630659,13.23274422,13841.33239
60-69,meat50,8.85949793,12.57893538,13863.90118
70-79,meat50,9.517251308,13.458589,15247.92747
20-29,meat,9.54666465,14.12813745,15387.29424
30-39,meat,9.704456095,14.14476042,15214.78353
40-49,meat,9.638928181,13.98962552,14679.03233
50-59,meat,9.550564008,13.55280482,14492.24353
60-69,meat,9.858066509,13.79517309,15687.36226
70-79,meat,10.32557353,14.66236219,16811.25544
20-29,meat,12.21686555,18.63625182,18526.60774
30-39,meat,12.37078415,18.59672113,18523.66188
40-49,meat,11.60926877,17.61409714,16685.83375
50-59,meat,10.56578256,15.22604574,16014.85375
60-69,meat,11.26607509,16.3264715,16420.89713
70-79,meat,10.90434566,15.5057669,16562.8966
20-29,vegan,2.888103932,3.813055765,11066.87407
30-39,vegan,3.205045143,4.204559888,11497.6112
40-49,vegan,3.281947662,4.417012606,13178.70796
50-59,vegan,3.36553696,4.447143624,13862.60474
60-69,vegan,3.640464544,4.932692215,14632.2496
70-79,vegan,3.928545023,5.521138473,16435.1174
20-29,vegan,4.026186789,5.843710998,17148.35844
30-39,vegan,3.547949325,4.752686375,15071.29003
40-49,vegan,3.432749973,4.656611564,13623.26688
50-59,vegan,3.227272161,4.383366839,12476.29979
60-69,vegan,3.44394239,4.769328997,17063.90916
70-79,vegan,3.14907386,4.471488614,15845.80522
20-29,veggie,6.961225754,10.38262995,10736.31465
30-39,veggie,7.120023982,10.54644917,11021.44007
40-49,veggie,7.017242038,10.18943205,11520.31785
50-59,veggie,7.137974396,10.30606562,12161.98223
60-69,veggie,7.512774225,10.79588065,13098.28847
70-79,veggie,7.820054548,11.12585074,14029.17298
20-29,veggie,9.451350978,14.10366802,14160.79039
30-39,veggie,8.85165111,13.09682645,13555.21286
40-49,veggie,8.346993446,12.19843011,13587.20012
50-59,veggie,7.808709766,11.29250477,13313.93437
60-69,veggie,8.093648383,11.43852932,14496.81493
70-79,veggie,9.034455761,12.89369799,16792.15049
20-29,fish,4.969298495,6.197212325,10996.01323
30-39,fish,4.94212366,6.154312369,11379.32556
40-49,fish,4.771563474,6.105316128,11615.9436
50-59,fish,4.705701633,6.119114511,12153.76173
60-69,fish,5.160914231,6.731211609,13500.6911
70-79,fish,5.27717521,6.963692332,14666.1492
20-29,fish,6.95875057,8.44265184,14478.30992
30-39,fish,6.209205057,7.656492333,14203.71145
40-49,fish,5.824203031,7.280779496,13162.99254
50-59,fish,5.528107983,6.94604854,13672.57717
60-69,fish,5.954417229,7.779005589,14748.01593
70-79,fish,6.122694487,8.286540368,16523.05186
20-29,meat100,13.50876239,27.41877453,15465.4483
30-39,meat100,13.80274876,28.60225752,14928.81155
40-49,meat100,14.68902967,32.71490303,14770.29069
50-59,meat100,15.01616294,34.02167531,14961.75023
60-69,meat100,15.21290646,34.40960752,15685.1299
70-79,meat100,16.72218661,38.26184564,17136.50398
20-29,meat100,19.60212625,39.62421531,21539.57106
30-39,meat100,16.89636016,34.90287341,18683.89325
40-49,meat100,16.58508238,36.04803365,16802.26001
50-59,meat100,16.94914706,37.34583982,17017.09687
60-69,meat100,16.53472385,36.42950908,17936.18113
70-79,meat100,18.65007353,42.97296429,19300.28346
20-29,meat50,5.380662632,7.797488455,10341.48219
30-39,meat50,5.522317549,7.783130164,10812.38129
40-49,meat50,5.478044819,8.031714737,10650.66152
50-59,meat50,5.536550938,8.212569883,10904.91468
60-69,meat50,5.860746617,8.59136261,11711.52941
70-79,meat50,6.057189699,8.843109886,12322.95543
20-29,meat50,6.699478513,9.580877488,11919.3029
30-39,meat50,6.929202844,9.546775875,13550.33537
40-49,meat50,6.577298613,9.282864849,12707.37602
50-59,meat50,6.463737583,9.393434039,12252.68861
60-69,meat50,6.438285326,9.652494568,12405.0995
70-79,meat50,6.893144808,10.36201784,13571.87596
20-29,meat,7.771410016,12.55970831,11732.8145
30-39,meat,7.988445276,13.1816895,11814.58707
40-49,meat,8.251071747,14.52492013,11653.32939
50-59,meat,8.222777597,14.72621869,11580.78864
60-69,meat,8.426262143,14.66036995,12805.36709
70-79,meat,9.02447602,16.18907721,14257.0263
20-29,meat,9.539348149,14.80939466,14643.91723
30-39,meat,9.825840983,15.53570765,15043.94723
40-49,meat,9.807133315,17.13041601,13727.56951
50-59,meat,9.29793783,16.73218622,13206.96073
60-69,meat,9.751228008,17.43815743,14052.18227
70-79,meat,10.03989007,19.02735588,14568.60372
20-29,vegan,1.96857704,3.551260291,7902.698817
30-39,vegan,2.210716901,3.965874398,8361.794577
40-49,vegan,2.249894987,4.221089003,10127.35254
50-59,vegan,2.203732958,4.386703199,10901.66182
60-69,vegan,2.325282638,4.712470995,11847.02326
70-79,vegan,2.877174365,4.918232504,11635.67193
20-29,vegan,2.998607696,5.357212851,11365.16999
30-39,vegan,2.666299006,4.620234275,10602.19364
40-49,vegan,2.577025129,4.701275067,10218.00441
50-59,vegan,2.255417207,4.336168394,10043.48555
60-69,vegan,2.365868269,4.719814185,13133.20455
70-79,vegan,2.345508877,4.478155539,12072.75602
20-29,veggie,3.938571419,5.515329328,9197.488935
30-39,veggie,4.02587061,5.579730845,9659.646762
40-49,veggie,3.943769912,5.657891297,10168.19034
50-59,veggie,3.922851534,5.705033658,11087.56955
60-69,veggie,4.189720061,6.02209635,12182.13655
70-79,veggie,4.299079181,6.259499898,13814.83562
20-29,veggie,5.421824204,7.258134006,11975.21246
30-39,veggie,5.149066661,6.956306378,11760.86521
40-49,veggie,4.808162807,6.667131726,11822.93166
50-59,veggie,4.606770642,6.55989277,11942.07454
60-69,veggie,4.56837759,6.710107272,13191.30269
70-79,veggie,5.236426137,7.335160643,15548.73476
20-29,fish,5.136191019,6.200315367,11037.8053
30-39,fish,5.211657253,6.1825625,11292.01292
40-49,fish,5.175321798,6.121653512,11320.66604
50-59,fish,5.241991548,6.077401249,11994.72293
60-69,fish,5.708105433,6.64982471,13510.15668
70-79,fish,5.741623192,6.883498848,14630.32966
20-29,fish,6.891320317,8.3150852,14682.75198
30-39,fish,6.318404502,7.685549534,14109.09703
40-49,fish,5.997393907,7.273808319,13189.84121
50-59,fish,6.175852046,6.939256412,13446.4599
60-69,fish,6.341766054,7.680933751,14906.29597
70-79,fish,6.581947649,7.997849373,16984.17892
20-29,meat100,14.26257985,30.35403472,19207.78505
30-39,meat100,14.42888558,31.41983567,19148.43658
40-49,meat100,15.89703877,36.2010686,18448.89449
50-59,meat100,16.47612774,37.61327661,18613.23691
60-69,meat100,16.77196108,37.98294031,19567.5554
70-79,meat100,18.25253162,42.10214932,21052.60863
20-29,meat100,19.5809193,43.386206,27227.41959
30-39,meat100,17.26391737,37.66297594,23790.49823
40-49,meat100,17.17589616,38.97834655,21110.9632
50-59,meat100,17.81715545,40.37176843,21556.51592
60-69,meat100,17.61871289,39.37060978,22619.65908
70-79,meat100,20.2034933,47.01855603,24154.11346
20-29,meat50,5.555773326,8.097114942,10767.87257
30-39,meat50,5.70215,8.013097194,11434.09789
40-49,meat50,5.745549293,8.331044541,11316.32986
50-59,meat50,5.917746258,8.483532773,11704.18423
60-69,meat50,6.166170411,8.819010304,12652.3365
70-79,meat50,6.255886016,9.078891375,13251.86948
20-29,meat50,6.572451424,9.831038847,12607.30131
30-39,meat50,6.784415622,9.735613232,14159.98862
40-49,meat50,6.692872216,9.569672582,13352.90373
50-59,meat50,6.680948261,9.69616601,12941.83062
60-69,meat50,6.664581714,9.873965127,13571.6672
70-79,meat50,7.287279774,10.68815319,14501.05035
20-29,meat,7.804786934,13.34840285,13582.33993
30-39,meat,8.046535732,14.00846068,13732.75275
40-49,meat,8.526711041,15.59042513,13579.65112
50-59,meat,8.670437667,15.77940897,13598.58776
60-69,meat,8.901553469,15.61863795,14873.53142
70-79,meat,9.356254118,17.07676244,16330.19271
20-29,meat,9.336727758,15.61534603,16901.27306
30-39,meat,9.526651841,16.28576943,17228.10655
40-49,meat,9.781608424,18.15401881,15917.68551
50-59,meat,9.663304933,17.8793089,15299.39288
60-69,meat,9.969009369,18.4901827,16267.90738
70-79,meat,10.5267837,20.28212204,17125.56537
20-29,vegan,2.902499357,3.780373375,6923.13775
30-39,vegan,3.214526022,4.097833468,7455.119738
40-49,vegan,3.315733952,4.502254207,8703.984412
50-59,vegan,3.458210364,4.495629751,9299.890662
60-69,vegan,3.683676894,5.0305288,10536.61147
70-79,vegan,3.77931359,5.219183144,10680.41191
20-29,vegan,4.103632776,5.69800484,10451.02972
30-39,vegan,3.61903364,4.805680224,9298.604612
40-49,vegan,3.542181669,4.762959702,8977.318676
50-59,vegan,3.218601211,4.430599255,8761.451678
60-69,vegan,3.495701496,4.971929147,11863.85205
70-79,vegan,3.296376855,4.58288912,10284.59312
20-29,veggie,4.477771319,5.727995942,8341.410478
30-39,veggie,4.55485601,5.820315297,8785.412009
40-49,veggie,4.711845113,5.912919217,9188.500697
50-59,veggie,4.814359914,5.93270045,9846.221409
60-69,veggie,5.070447172,6.264406116,11012.49392
70-79,veggie,5.173339408,6.656738101,12134.80165
20-29,veggie,5.884117062,7.472294707,11237.00271
30-39,veggie,5.651198129,7.22585315,10817.51081
40-49,veggie,5.47414197,6.954472808,10939.11928
50-59,veggie,5.353146238,6.868746561,10916.16443
60-69,veggie,5.623752982,7.151451023,12191.35844
70-79,veggie,6.051236944,7.68170249,14265.24669
20-29,fish,4.609611228,6.261216713,13896.26481
30-39,fish,4.684475849,6.244926076,14490.41615
40-49,fish,4.684332191,6.253315113,14586.18829
50-59,fish,4.719258821,6.126695634,15445.32529
60-69,fish,5.133631001,6.834876819,16823.96351
70-79,fish,5.109460948,7.012879831,17949.56811
20-29,fish,6.403031667,8.615970482,17126.64077
30-39,fish,5.976898144,8.013881892,16920.7581
40-49,fish,5.71716417,7.639544132,16012.36525
50-59,fish,5.704849349,7.426756666,16609.91835
60-69,fish,5.663010572,7.78523658,18138.03814
70-79,fish,5.95877185,8.153289341,20168.76225
20-29,meat100,9.407506299,11.92942397,19275.41108
30-39,meat100,9.40254552,11.91016231,18912.20228
40-49,meat100,9.568367181,12.27689733,18012.36639
50-59,meat100,9.706222066,12.43878829,18076.98436
60-69,meat100,9.780065613,12.62575227,19111.30204
70-79,meat100,10.55714946,13.84236272,20043.9016
20-29,meat100,13.25961887,17.12375389,24398.68978
30-39,meat100,11.55063006,14.91174965,22279.68805
40-49,meat100,11.00950373,14.43446585,19800.67337
50-59,meat100,11.05109153,14.52107545,20839.08173
60-69,meat100,11.0385326,14.80868827,21114.73843
70-79,meat100,11.76136749,16.04631969,22067.06866
20-29,meat50,4.638851191,6.179954537,13181.41183
30-39,meat50,4.886311051,6.280023303,13532.4488
40-49,meat50,4.882837735,6.300054405,13359.61755
50-59,meat50,4.92535854,6.256237082,13846.5376
60-69,meat50,5.244866663,6.781102337,14449.13786
70-79,meat50,5.282622468,6.833751649,14540.86745
20-29,meat50,5.710332883,7.800844024,13783.56333
30-39,meat50,6.118750988,7.993015109,15912.17599
40-49,meat50,5.904465353,7.703610145,14964.62247
50-59,meat50,5.743851431,7.592172199,15113.52304
60-69,meat50,5.66674631,7.508782943,15347.8358
70-79,meat50,6.205517829,8.464252735,16222.33461
20-29,meat,6.169407427,7.834009527,14777.34475
30-39,meat,6.345727641,7.987672488,14912.53061
40-49,meat,6.472233427,8.181174633,14580.08826
50-59,meat,6.413469391,8.054178337,14505.44979
60-69,meat,6.65467176,8.458657869,15553.35405
70-79,meat,7.065953494,9.362101319,16823.1464
20-29,meat,7.786941368,9.927759537,17151.79146
30-39,meat,7.990913439,10.20589019,17747.18105
40-49,meat,7.737304557,10.1440142,16595.95952
50-59,meat,7.295463297,9.525511139,16218.79688
60-69,meat,7.439096958,9.852400969,16789.58876
70-79,meat,7.62797555,10.24233339,16985.27832
20-29,vegan,1.994770581,3.661807429,10928.9753
30-39,vegan,2.215721273,3.932360841,11800.15713
40-49,vegan,2.502725529,4.320304612,14042.78414
50-59,vegan,2.332348444,4.311566535,16649.05578
60-69,vegan,2.468749016,4.498002387,17374.45423
70-79,vegan,2.877665429,5.038862476,16196.80945
